Time,Position,Symbol,Type,Volume,Price,S / L,T / P,Exit Time,Exit Price,Swap,Profit
2024-12-02 07:31:16,741535186.0,XAUUSD,buy,0.03,2 623.510,,2 626.020,2024.12.02 07:36:27,2 625.950,0.00, 7.32
2024-12-02 07:31:16,741535188.0,XAUUSD,buy,0.06,2 623.590,,2 626.020,2024.12.02 07:36:27,2 625.950,0.00, 14.16
2024-12-02 07:31:16,741535189.0,XAUUSD,buy,0.12,2 623.590,,2 626.020,2024.12.02 07:36:27,2 625.950,0.00, 28.32
2024-12-02 07:31:16,741535190.0,XAUUSD,buy,0.24,2 623.550,,2 626.020,2024.12.02 07:36:26,2 625.960,0.00, 57.84
2024-12-02 07:31:16,741535192.0,XAUUSD,sell,0.03,2 623.350,,2 626.030,2024.12.02 07:55:46,2 626.100,0.00,- 8.25
2024-12-02 07:31:16,741535195.0,XAUUSD,sell,0.06,2 623.350,,2 626.030,2024.12.02 07:55:46,2 626.100,0.00,- 16.50
2024-12-02 07:36:28,741540377.0,XAUUSD,buy,0.03,2 626.210,,2 626.700,2024.12.02 07:41:31,2 626.770,0.00, 1.68
2024-12-02 07:36:33,741540468.0,XAUUSD,sell,0.12,2 626.020,,2 626.030,2024.12.02 07:55:46,2 626.100,0.00,- 0.96
2024-12-02 07:41:32,741544191.0,XAUUSD,buy,0.03,2 627.190,,2 627.680,2024.12.02 07:43:25,2 627.680,0.00, 1.47
2024-12-02 07:43:26,741546342.0,XAUUSD,buy,0.03,2 627.810,,2 628.390,2024.12.02 07:47:06,2 628.380,0.00, 1.71
2024-12-02 07:47:03,741549991.0,XAUUSD,sell,0.24,2 628.130,,2 626.030,2024.12.02 07:55:46,2 626.100,0.00, 48.72
2024-12-02 07:47:07,741550360.0,XAUUSD,buy,0.03,2 628.640,,2 624.540,2024.12.02 08:15:37,2 624.430,0.00,- 12.63
2024-12-02 07:55:27,741556051.0,XAUUSD,buy,0.06,2 626.620,,2 624.540,2024.12.02 08:15:37,2 624.430,0.00,- 13.14
2024-12-02 07:55:48,741556897.0,XAUUSD,sell,0.03,2 625.870,,2 625.320,2024.12.02 07:57:57,2 625.310,0.00, 1.68
2024-12-02 07:57:59,741559976.0,XAUUSD,sell,0.03,2 625.080,,2 624.570,2024.12.02 07:58:42,2 624.560,0.00, 1.56
2024-12-02 07:58:43,741561341.0,XAUUSD,sell,0.03,2 624.290,,2 623.830,2024.12.02 07:59:25,2 623.950,0.00, 1.02
2024-12-02 07:58:44,741561349.0,XAUUSD,buy,0.12,2 624.510,,2 624.540,2024.12.02 08:15:37,2 624.430,0.00,- 0.96
2024-12-02 07:59:26,741562686.0,XAUUSD,sell,0.03,2 623.680,,2 623.170,2024.12.02 08:00:07,2 623.200,0.00, 1.44
2024-12-02 08:00:07,741565384.0,XAUUSD,sell,0.03,2 622.940,,2 622.410,2024.12.02 08:05:40,2 622.420,0.00, 1.56
2024-12-02 08:05:40,741570288.0,XAUUSD,buy,0.24,2 622.420,,2 624.540,2024.12.02 08:15:37,2 624.430,0.00, 48.24
2024-12-02 08:05:40,741570300.0,XAUUSD,sell,0.03,2 622.190,,2 623.020,2024.12.02 08:12:44,2 622.990,0.00,- 2.40
2024-12-02 08:10:51,741576131.0,XAUUSD,sell,0.06,2 624.220,,2 623.020,2024.12.02 08:12:44,2 622.990,0.00, 7.38
2024-12-02 08:12:46,741577488.0,XAUUSD,sell,0.03,2 622.630,,2 623.450,2024.12.02 08:16:19,2 623.580,0.00,- 2.85
2024-12-02 08:15:37,741579843.0,XAUUSD,buy,0.03,2 624.690,,2 625.150,2024.12.02 08:28:45,2 625.200,0.00, 1.53
2024-12-02 08:15:41,741580118.0,XAUUSD,sell,0.06,2 624.700,,2 623.450,2024.12.02 08:16:19,2 623.570,0.00, 6.78
2024-12-02 08:16:20,741580649.0,XAUUSD,sell,0.03,2 623.350,,2 622.860,2024.12.02 08:16:54,2 622.860,0.00, 1.47
2024-12-02 08:16:55,741580988.0,XAUUSD,sell,0.03,2 622.630,,2 623.490,2024.12.02 08:32:10,2 623.790,0.00,- 3.48
2024-12-02 08:28:23,741587691.0,XAUUSD,sell,0.06,2 624.700,,2 623.490,2024.12.02 08:32:10,2 623.770,0.00, 5.58
2024-12-02 08:28:47,741588471.0,XAUUSD,buy,0.03,2 625.310,,2 624.480,2024.12.02 08:38:30,2 624.530,0.00,- 2.34
2024-12-02 08:32:11,741590805.0,XAUUSD,sell,0.03,2 623.760,,2 623.020,2024.12.02 08:36:18,2 623.090,0.00, 2.01
2024-12-02 08:33:35,741591379.0,XAUUSD,buy,0.06,2 623.270,,2 624.480,2024.12.02 08:38:30,2 624.530,0.00, 7.56
2024-12-02 08:36:19,741592734.0,XAUUSD,sell,0.03,2 622.800,,2 625.400,2024.12.02 09:01:22,2 625.500,0.00,- 8.10
2024-12-02 08:38:31,741594596.0,XAUUSD,buy,0.03,2 624.870,,2 625.240,2024.12.02 08:38:41,2 625.120,0.00, 0.75
2024-12-02 08:38:37,741595172.0,XAUUSD,sell,0.06,2 625.130,,2 625.400,2024.12.02 09:01:22,2 625.500,0.00,- 2.22
2024-12-02 08:38:42,741595382.0,XAUUSD,buy,0.03,2 625.380,,2 625.960,2024.12.02 08:39:42,2 625.800,0.00, 1.26
2024-12-02 08:39:42,741597677.0,XAUUSD,buy,0.03,2 626.000,,2 626.610,2024.12.02 08:52:57,2 626.680,0.00, 2.04
2024-12-02 08:52:58,741609229.0,XAUUSD,buy,0.03,2 626.900,,2 627.250,2024.12.02 08:53:16,2 627.370,0.00, 1.41
2024-12-02 08:53:18,741610507.0,XAUUSD,buy,0.03,2 627.530,,2 626.750,2024.12.02 09:02:44,2 626.600,0.00,- 2.79
2024-12-02 08:53:18,741610510.0,XAUUSD,sell,0.12,2 627.310,,2 625.400,2024.12.02 09:01:22,2 625.500,0.00, 21.72
2024-12-02 09:01:22,741619712.0,XAUUSD,buy,0.06,2 625.480,,2 626.750,2024.12.02 09:02:44,2 626.600,0.00, 6.72
2024-12-02 09:01:24,741619783.0,XAUUSD,sell,0.03,2 625.310,,2 629.510,2024.12.02 09:52:51,2 629.570,0.00,- 12.78
2024-12-02 09:02:46,741621500.0,XAUUSD,buy,0.03,2 626.880,,2 627.330,2024.12.02 09:04:01,2 627.390,0.00, 1.53
2024-12-02 09:04:02,741622834.0,XAUUSD,buy,0.03,2 627.650,,2 628.160,2024.12.02 09:09:18,2 628.110,0.00, 1.38
2024-12-02 09:04:03,741622844.0,XAUUSD,sell,0.06,2 627.410,,2 629.510,2024.12.02 09:52:51,2 629.570,0.00,- 12.96
2024-12-02 09:09:19,741629191.0,XAUUSD,buy,0.03,2 628.200,,2 628.800,2024.12.02 09:09:53,2 628.700,0.00, 1.50
2024-12-02 09:09:54,741630363.0,XAUUSD,buy,0.03,2 628.910,,2 629.400,2024.12.02 09:10:58,2 629.460,0.00, 1.65
2024-12-02 09:11:00,741632641.0,XAUUSD,sell,0.12,2 629.520,,2 629.510,2024.12.02 09:52:51,2 629.570,0.00,- 0.60
2024-12-02 09:11:00,741632644.0,XAUUSD,buy,0.03,2 629.800,,2 630.280,2024.12.02 09:26:23,2 630.180,0.00, 1.14
2024-12-02 09:26:24,741650083.0,XAUUSD,buy,0.03,2 630.410,,2 630.890,2024.12.02 09:26:37,2 630.720,0.00, 0.93
2024-12-02 09:26:38,741651337.0,XAUUSD,buy,0.03,2 630.980,,2 631.570,2024.12.02 09:26:57,2 631.570,0.00, 1.77
2024-12-02 09:26:59,741652680.0,XAUUSD,buy,0.03,2 631.850,,2 632.290,2024.12.02 09:39:43,2 632.400,0.00, 1.65
2024-12-02 09:26:59,741652690.0,XAUUSD,sell,0.24,2 631.630,,2 629.510,2024.12.02 09:52:51,2 629.580,0.00, 49.20
2024-12-02 09:39:45,741665431.0,XAUUSD,buy,0.03,2 632.700,,2 633.290,2024.12.02 09:42:50,2 633.230,0.00, 1.59
2024-12-02 09:42:51,741669861.0,XAUUSD,buy,0.03,2 633.580,,2 629.440,2024.12.02 10:07:46,2 629.390,0.00,- 12.57
2024-12-02 09:46:38,741676957.0,XAUUSD,buy,0.06,2 631.470,,2 629.440,2024.12.02 10:07:46,2 629.390,0.00,- 12.48
2024-12-02 09:52:53,741683457.0,XAUUSD,sell,0.03,2 629.380,,2 628.860,2024.12.02 10:00:17,2 628.930,0.00, 1.35
2024-12-02 09:52:55,741683633.0,XAUUSD,buy,0.12,2 629.500,,2 629.440,2024.12.02 10:07:46,2 629.390,0.00,- 1.32
2024-12-02 10:00:19,741693721.0,XAUUSD,sell,0.03,2 628.730,,2 628.290,2024.12.02 10:03:25,2 628.380,0.00, 1.05
2024-12-02 10:03:25,741697762.0,XAUUSD,sell,0.03,2 628.190,,2 627.660,2024.12.02 10:03:27,2 627.660,0.00, 1.59
2024-12-02 10:03:29,741699211.0,XAUUSD,sell,0.03,2 627.620,,2 627.120,2024.12.02 10:03:37,2 627.110,0.00, 1.53
2024-12-02 10:03:35,741699780.0,XAUUSD,buy,0.24,2 627.380,,2 629.440,2024.12.02 10:07:46,2 629.390,0.00, 48.24
2024-12-02 10:03:39,741700286.0,XAUUSD,sell,0.03,2 627.100,,2 629.580,2024.12.02 10:17:56,2 629.720,0.00,- 7.86
2024-12-02 10:07:46,741708574.0,XAUUSD,sell,0.06,2 629.400,,2 629.580,2024.12.02 10:17:56,2 629.720,0.00,- 1.92
2024-12-02 10:07:48,741708651.0,XAUUSD,buy,0.03,2 629.530,,2 630.100,2024.12.02 10:10:21,2 630.040,0.00, 1.53
2024-12-02 10:10:22,741712844.0,XAUUSD,buy,0.03,2 630.230,,2 630.760,2024.12.02 10:11:05,2 630.780,0.00, 1.65
2024-12-02 10:11:07,741714964.0,XAUUSD,buy,0.03,2 631.110,,2 631.590,2024.12.02 10:11:38,2 631.610,0.00, 1.50
2024-12-02 10:11:33,741715653.0,XAUUSD,sell,0.12,2 631.220,,2 629.580,2024.12.02 10:17:56,2 629.720,0.00, 18.00
2024-12-02 10:11:38,741715960.0,XAUUSD,buy,0.03,2 631.730,,2 630.920,2024.12.02 10:20:57,2 630.850,0.00,- 2.64
2024-12-02 10:17:55,741722596.0,XAUUSD,buy,0.06,2 629.630,,2 630.920,2024.12.02 10:20:57,2 630.840,0.00, 7.26
2024-12-02 10:17:58,741722810.0,XAUUSD,sell,0.03,2 629.460,,2 630.340,2024.12.02 10:26:03,2 630.330,0.00,- 2.61
2024-12-02 10:20:59,741725462.0,XAUUSD,buy,0.03,2 631.200,,2 631.540,2024.12.02 10:21:12,2 631.370,0.00, 0.51
2024-12-02 10:21:13,741725933.0,XAUUSD,buy,0.03,2 631.630,,2 632.170,2024.12.02 10:22:38,2 632.170,0.00, 1.62
2024-12-02 10:21:16,741726017.0,XAUUSD,sell,0.06,2 631.550,,2 630.340,2024.12.02 10:26:03,2 630.330,0.00, 7.32
2024-12-02 10:22:40,741728104.0,XAUUSD,buy,0.03,2 632.170,,2 631.580,2024.12.02 10:26:26,2 631.720,0.00,- 1.35
2024-12-02 10:26:05,741732857.0,XAUUSD,sell,0.03,2 630.210,,2 629.730,2024.12.02 10:30:06,2 629.880,0.00, 0.99
2024-12-02 10:26:05,741732861.0,XAUUSD,buy,0.06,2 630.400,,2 631.580,2024.12.02 10:26:26,2 631.720,0.00, 7.92
2024-12-02 10:26:29,741733538.0,XAUUSD,buy,0.03,2 631.960,,2 629.560,2024.12.02 10:44:56,2 629.560,0.00,- 7.20
2024-12-02 10:30:04,741736615.0,XAUUSD,buy,0.06,2 629.990,,2 629.560,2024.12.02 10:44:56,2 629.560,0.00,- 2.58
2024-12-02 10:30:06,741736716.0,XAUUSD,sell,0.03,2 629.550,,2 629.060,2024.12.02 10:33:21,2 629.040,0.00, 1.53
2024-12-02 10:33:23,741740050.0,XAUUSD,sell,0.03,2 628.800,,2 628.440,2024.12.02 10:34:17,2 628.440,0.00, 1.08
2024-12-02 10:34:18,741741648.0,XAUUSD,sell,0.03,2 628.220,,2 627.740,2024.12.02 10:34:41,2 627.880,0.00, 1.02
2024-12-02 10:34:40,741742511.0,XAUUSD,buy,0.12,2 627.890,,2 629.560,2024.12.02 10:44:56,2 629.560,0.00, 20.04
2024-12-02 10:34:42,741742551.0,XAUUSD,sell,0.03,2 627.650,,2 627.130,2024.12.02 10:39:57,2 627.130,0.00, 1.56
2024-12-02 10:39:58,741747319.0,XAUUSD,sell,0.03,2 627.130,,2 629.320,2024.12.02 10:54:45,2 629.400,0.00,- 6.81
2024-12-02 10:44:35,741752710.0,XAUUSD,sell,0.06,2 629.010,,2 629.320,2024.12.02 10:54:45,2 629.400,0.00,- 2.34
2024-12-02 10:44:59,741753939.0,XAUUSD,buy,0.03,2 629.690,,2 630.190,2024.12.02 10:45:40,2 630.120,0.00, 1.29
2024-12-02 10:45:41,741755519.0,XAUUSD,buy,0.03,2 630.300,,2 630.820,2024.12.02 10:48:13,2 630.900,0.00, 1.80
2024-12-02 10:48:13,741758285.0,XAUUSD,buy,0.03,2 631.010,,2 631.560,2024.12.02 10:50:17,2 631.290,0.00, 0.84
2024-12-02 10:48:21,741758495.0,XAUUSD,sell,0.12,2 631.000,,2 629.320,2024.12.02 10:54:45,2 629.400,0.00, 19.20
2024-12-02 10:50:17,741760619.0,XAUUSD,buy,0.03,2 631.530,,2 630.730,2024.12.02 10:59:02,2 630.730,0.00,- 2.40
2024-12-02 10:53:46,741764607.0,XAUUSD,buy,0.06,2 629.530,,2 630.730,2024.12.02 10:59:02,2 630.650,0.00, 6.72
2024-12-02 10:54:46,741765511.0,XAUUSD,sell,0.03,2 629.160,,2 629.960,2024.12.02 11:08:02,2 629.950,0.00,- 2.37
2024-12-02 10:59:03,741768994.0,XAUUSD,buy,0.03,2 630.900,,2 630.030,2024.12.02 11:03:43,2 630.000,0.00,- 2.70
2024-12-02 11:01:19,741773061.0,XAUUSD,buy,0.06,2 628.940,,2 630.030,2024.12.02 11:03:43,2 630.000,0.00, 6.36
2024-12-02 11:03:43,741775853.0,XAUUSD,buy,0.03,2 630.280,,2 630.740,2024.12.02 11:03:55,2 630.650,0.00, 1.11
2024-12-02 11:03:56,741776419.0,XAUUSD,buy,0.03,2 630.790,,2 631.390,2024.12.02 11:06:14,2 631.260,0.00, 1.41
2024-12-02 11:06:09,741778670.0,XAUUSD,sell,0.06,2 631.160,,2 629.960,2024.12.02 11:08:02,2 629.950,0.00, 7.26
2024-12-02 11:06:15,741778763.0,XAUUSD,buy,0.03,2 631.440,,2 631.900,2024.12.02 11:10:44,2 631.820,0.00, 1.14
2024-12-02 11:08:04,741781188.0,XAUUSD,sell,0.03,2 629.790,,2 633.850,2024.12.02 11:45:08,2 633.930,0.00,- 12.42
2024-12-02 11:10:45,741783695.0,XAUUSD,sell,0.06,2 631.880,,2 633.850,2024.12.02 11:45:08,2 633.930,0.00,- 12.30
2024-12-02 11:10:45,741783702.0,XAUUSD,buy,0.03,2 632.130,,2 632.530,2024.12.02 11:11:52,2 632.560,0.00, 1.29
2024-12-02 11:11:54,741786042.0,XAUUSD,buy,0.03,2 633.050,,2 633.580,2024.12.02 11:13:08,2 633.640,0.00, 1.77
2024-12-02 11:13:10,741788668.0,XAUUSD,buy,0.03,2 634.150,,2 634.500,2024.12.02 11:17:07,2 634.430,0.00, 0.84
2024-12-02 11:13:12,741788907.0,XAUUSD,sell,0.12,2 633.820,,2 633.850,2024.12.02 11:45:08,2 633.930,0.00,- 1.32
2024-12-02 11:17:08,741794823.0,XAUUSD,buy,0.03,2 634.740,,2 635.300,2024.12.02 11:17:35,2 635.340,0.00, 1.80
2024-12-02 11:17:36,741797322.0,XAUUSD,buy,0.03,2 635.550,,2 636.070,2024.12.02 11:19:24,2 635.900,0.00, 1.05
2024-12-02 11:19:18,741800226.0,XAUUSD,sell,0.24,2 635.740,,2 633.850,2024.12.02 11:45:08,2 633.930,0.00, 43.44
2024-12-02 11:19:25,741800631.0,XAUUSD,buy,0.03,2 636.140,,2 636.700,2024.12.02 11:29:08,2 636.620,0.00, 1.44
2024-12-02 11:29:09,741813245.0,XAUUSD,buy,0.03,2 636.860,,2 634.600,2024.12.02 11:58:21,2 634.530,0.00,- 6.99
2024-12-02 11:39:52,741821630.0,XAUUSD,buy,0.06,2 634.890,,2 634.600,2024.12.02 11:58:21,2 634.530,0.00,- 2.16
2024-12-02 11:45:10,741827323.0,XAUUSD,sell,0.03,2 633.620,,2 633.210,2024.12.02 11:46:59,2 633.200,0.00, 1.26
2024-12-02 11:47:01,741830073.0,XAUUSD,sell,0.03,2 632.930,,2 635.180,2024.12.02 12:19:14,2 635.170,0.00,- 6.72
2024-12-02 11:47:10,741830565.0,XAUUSD,buy,0.12,2 632.960,,2 634.600,2024.12.02 11:58:21,2 634.530,0.00, 18.84
2024-12-02 11:58:21,741838684.0,XAUUSD,buy,0.03,2 634.750,,2 635.240,2024.12.02 12:02:51,2 635.260,0.00, 1.53
2024-12-02 12:02:36,741843476.0,XAUUSD,sell,0.06,2 634.840,,2 635.180,2024.12.02 12:19:14,2 635.170,0.00,- 1.98
2024-12-02 12:02:53,741843799.0,XAUUSD,buy,0.03,2 635.300,,2 635.860,2024.12.02 12:04:56,2 635.800,0.00, 1.50
2024-12-02 12:04:57,741845834.0,XAUUSD,buy,0.03,2 635.970,,2 636.490,2024.12.02 12:05:03,2 636.390,0.00, 1.26
2024-12-02 12:05:03,741846824.0,XAUUSD,buy,0.03,2 636.670,,2 637.040,2024.12.02 12:11:46,2 637.000,0.00, 0.99
2024-12-02 12:11:30,741852368.0,XAUUSD,sell,0.12,2 636.830,,2 635.180,2024.12.02 12:19:14,2 635.170,0.00, 19.92
2024-12-02 12:11:47,741852810.0,XAUUSD,buy,0.03,2 637.210,,2 636.310,2024.12.02 12:22:22,2 636.310,0.00,- 2.70
2024-12-02 12:19:16,741859550.0,XAUUSD,sell,0.03,2 634.940,,2 635.790,2024.12.02 12:39:55,2 635.870,0.00,- 2.79
2024-12-02 12:19:19,741859636.0,XAUUSD,buy,0.06,2 635.170,,2 636.310,2024.12.02 12:22:22,2 636.310,0.00, 6.84
2024-12-02 12:22:24,741862818.0,XAUUSD,buy,0.03,2 636.550,,2 637.040,2024.12.02 12:27:47,2 636.980,0.00, 1.29
2024-12-02 12:27:48,741867124.0,XAUUSD,sell,0.06,2 636.980,,2 635.790,2024.12.02 12:39:55,2 635.870,0.00, 6.66
2024-12-02 12:27:48,741867137.0,XAUUSD,buy,0.03,2 637.160,,2 637.690,2024.12.02 12:29:11,2 637.580,0.00, 1.26
2024-12-02 12:29:11,741869187.0,XAUUSD,buy,0.03,2 637.780,,2 636.940,2024.12.02 13:00:26,2 636.810,0.00,- 2.91
2024-12-02 12:39:55,741876613.0,XAUUSD,sell,0.03,2 635.640,,2 635.150,2024.12.02 12:40:03,2 635.220,0.00, 1.26
2024-12-02 12:39:57,741876677.0,XAUUSD,buy,0.06,2 635.750,,2 636.940,2024.12.02 13:00:26,2 636.820,0.00, 6.42
2024-12-02 12:40:04,741877143.0,XAUUSD,sell,0.03,2 634.960,,2 634.520,2024.12.02 12:42:46,2 634.610,0.00, 1.05
2024-12-02 12:42:47,741879446.0,XAUUSD,sell,0.03,2 634.430,,2 636.890,2024.12.02 13:05:10,2 637.030,0.00,- 7.80
2024-12-02 13:00:17,741893313.0,XAUUSD,sell,0.06,2 636.670,,2 636.890,2024.12.02 13:05:10,2 637.030,0.00,- 2.16
2024-12-02 13:00:27,741893836.0,XAUUSD,buy,0.03,2 637.030,,2 637.540,2024.12.02 13:00:59,2 637.470,0.00, 1.32
2024-12-02 13:01:00,741894849.0,XAUUSD,buy,0.03,2 637.690,,2 638.200,2024.12.02 13:02:14,2 638.120,0.00, 1.29
2024-12-02 13:02:15,741897799.0,XAUUSD,buy,0.03,2 638.410,,2 638.870,2024.12.02 13:12:37,2 638.870,0.00, 1.38
2024-12-02 13:02:45,741899281.0,XAUUSD,sell,0.12,2 638.570,,2 636.890,2024.12.02 13:05:10,2 637.030,0.00, 18.48
2024-12-02 13:05:10,741903201.0,XAUUSD,sell,0.03,2 636.840,,2 640.890,2024.12.02 13:22:22,2 640.850,0.00,- 12.03
2024-12-02 13:12:39,741909039.0,XAUUSD,sell,0.06,2 638.840,,2 640.890,2024.12.02 13:22:22,2 640.850,0.00,- 12.06
2024-12-02 13:12:39,741909054.0,XAUUSD,buy,0.03,2 639.130,,2 639.650,2024.12.02 13:13:01,2 639.710,0.00, 1.74
2024-12-02 13:13:03,741911789.0,XAUUSD,buy,0.03,2 639.890,,2 640.420,2024.12.02 13:15:25,2 640.520,0.00, 1.89
2024-12-02 13:15:27,741916619.0,XAUUSD,buy,0.03,2 641.260,,2 641.740,2024.12.02 13:15:45,2 641.550,0.00, 0.87
2024-12-02 13:15:27,741916676.0,XAUUSD,sell,0.12,2 640.920,,2 640.890,2024.12.02 13:22:22,2 640.850,0.00, 0.84
2024-12-02 13:15:46,741918010.0,XAUUSD,buy,0.03,2 641.830,,2 642.310,2024.12.02 13:16:43,2 642.350,0.00, 1.56
2024-12-02 13:16:44,741920420.0,XAUUSD,buy,0.03,2 642.580,,2 642.980,2024.12.02 13:21:25,2 642.950,0.00, 1.11
2024-12-02 13:21:25,741926230.0,XAUUSD,buy,0.03,2 643.160,,2 640.590,2024.12.02 13:33:21,2 640.590,0.00,- 7.71
2024-12-02 13:21:25,741926233.0,XAUUSD,sell,0.24,2 642.970,,2 640.890,2024.12.02 13:22:22,2 640.850,0.00, 50.88
2024-12-02 13:22:30,741930751.0,XAUUSD,sell,0.03,2 641.160,,2 640.150,2024.12.02 13:29:12,2 640.330,0.00, 2.49
2024-12-02 13:22:30,741930761.0,XAUUSD,buy,0.06,2 640.980,,2 640.590,2024.12.02 13:33:21,2 640.590,0.00,- 2.34
2024-12-02 13:29:13,741936669.0,XAUUSD,sell,0.03,2 640.100,,2 639.550,2024.12.02 13:29:32,2 639.510,0.00, 1.77
2024-12-02 13:29:33,741937909.0,XAUUSD,sell,0.03,2 639.310,,2 638.770,2024.12.02 13:30:53,2 638.700,0.00, 1.83
2024-12-02 13:30:53,741940507.0,XAUUSD,buy,0.12,2 638.680,,2 640.590,2024.12.02 13:33:21,2 640.590,0.00, 22.92
2024-12-02 13:30:53,741940516.0,XAUUSD,sell,0.03,2 638.480,,2 637.880,2024.12.02 13:30:58,2 637.760,0.00, 2.16
2024-12-02 13:31:00,741941568.0,XAUUSD,sell,0.03,2 637.280,,2 641.450,2024.12.02 13:59:13,2 641.730,0.00,- 13.35
2024-12-02 13:32:05,741944229.0,XAUUSD,sell,0.06,2 639.260,,2 641.450,2024.12.02 13:59:13,2 641.730,0.00,- 14.82
2024-12-02 13:33:22,741945757.0,XAUUSD,buy,0.03,2 640.790,,2 641.370,2024.12.02 13:33:31,2 641.380,0.00, 1.77
2024-12-02 13:33:32,741946432.0,XAUUSD,buy,0.03,2 641.590,,2 642.210,2024.12.02 13:33:41,2 642.120,0.00, 1.59
2024-12-02 13:33:32,741946440.0,XAUUSD,sell,0.12,2 641.250,,2 641.450,2024.12.02 13:59:13,2 641.730,0.00,- 5.76
2024-12-02 13:33:42,741947100.0,XAUUSD,buy,0.03,2 642.320,,2 642.850,2024.12.02 13:34:44,2 642.850,0.00, 1.59
2024-12-02 13:34:45,741948649.0,XAUUSD,buy,0.03,2 643.110,,2 643.590,2024.12.02 13:34:55,2 643.490,0.00, 1.14
2024-12-02 13:34:56,741949561.0,XAUUSD,sell,0.24,2 643.470,,2 641.450,2024.12.02 13:59:13,2 641.710,0.00, 42.24
2024-12-02 13:34:57,741949622.0,XAUUSD,buy,0.03,2 643.670,,2 644.220,2024.12.02 13:35:13,2 644.330,0.00, 1.98
2024-12-02 13:35:15,741951208.0,XAUUSD,buy,0.03,2 644.700,,2 645.190,2024.12.02 13:35:17,2 645.210,0.00, 1.53
2024-12-02 13:35:19,741952059.0,XAUUSD,buy,0.03,2 645.190,,2 645.770,2024.12.02 13:35:36,2 645.870,0.00, 2.04
2024-12-02 13:35:38,741953390.0,XAUUSD,buy,0.03,2 645.780,,2 645.240,2024.12.02 13:40:47,2 644.910,0.00,- 2.61
2024-12-02 13:36:45,741956411.0,XAUUSD,buy,0.06,2 644.170,,2 645.240,2024.12.02 13:40:47,2 644.890,0.00, 4.32
2024-12-02 13:40:48,741961127.0,XAUUSD,buy,0.03,2 645.220,,2 645.630,2024.12.02 13:41:18,2 645.540,0.00, 0.96
2024-12-02 13:41:18,741961834.0,XAUUSD,buy,0.03,2 645.770,,2 646.350,2024.12.02 13:46:08,2 645.980,0.00, 0.63
2024-12-02 13:46:09,741966374.0,XAUUSD,buy,0.03,2 646.180,,2 642.320,2024.12.02 14:09:10,2 642.280,0.00,- 11.70
2024-12-02 13:50:02,741968645.0,XAUUSD,buy,0.06,2 644.430,,2 642.320,2024.12.02 14:09:10,2 642.280,0.00,- 12.90
2024-12-02 13:54:05,741973629.0,XAUUSD,buy,0.12,2 642.340,,2 642.320,2024.12.02 14:09:10,2 642.280,0.00,- 0.72
2024-12-02 13:59:14,741978136.0,XAUUSD,sell,0.03,2 641.340,,2 640.840,2024.12.02 14:00:47,2 640.980,0.00, 1.08
2024-12-02 14:00:48,741981760.0,XAUUSD,sell,0.03,2 640.790,,2 640.260,2024.12.02 14:03:30,2 640.340,0.00, 1.35
2024-12-02 14:03:31,741984517.0,XAUUSD,sell,0.03,2 640.210,,2 642.630,2024.12.02 14:17:12,2 642.600,0.00,- 7.17
2024-12-02 14:03:31,741984522.0,XAUUSD,buy,0.24,2 640.410,,2 642.320,2024.12.02 14:09:09,2 642.290,0.00, 45.12
2024-12-02 14:09:10,741991629.0,XAUUSD,sell,0.06,2 642.310,,2 642.630,2024.12.02 14:17:12,2 642.600,0.00,- 1.74
2024-12-02 14:09:10,741991634.0,XAUUSD,buy,0.03,2 642.540,,2 643.100,2024.12.02 14:10:15,2 643.110,0.00, 1.71
2024-12-02 14:10:17,741993940.0,XAUUSD,buy,0.03,2 643.140,,2 643.880,2024.12.02 14:10:50,2 644.060,0.00, 2.76
2024-12-02 14:10:52,741995672.0,XAUUSD,buy,0.03,2 644.290,,2 644.920,2024.12.02 14:13:18,2 644.790,0.00, 1.50
2024-12-02 14:10:59,741995980.0,XAUUSD,sell,0.12,2 644.340,,2 642.630,2024.12.02 14:17:12,2 642.600,0.00, 20.88
2024-12-02 14:13:19,742000571.0,XAUUSD,buy,0.03,2 645.040,,2 642.670,2024.12.02 14:57:12,2 642.730,0.00,- 6.93
2024-12-02 14:14:45,742003664.0,XAUUSD,buy,0.06,2 643.100,,2 642.670,2024.12.02 14:57:12,2 642.730,0.00,- 2.22
2024-12-02 14:17:14,742005584.0,XAUUSD,sell,0.03,2 642.270,,2 641.760,2024.12.02 14:30:20,2 641.760,0.00, 1.53
2024-12-02 14:30:22,742017504.0,XAUUSD,sell,0.03,2 641.350,,2 641.070,2024.12.02 14:30:43,2 641.140,0.00, 0.63
2024-12-02 14:30:44,742018356.0,XAUUSD,sell,0.03,2 640.930,,2 641.760,2024.12.02 14:38:10,2 641.920,0.00,- 2.97
2024-12-02 14:35:45,742021890.0,XAUUSD,sell,0.06,2 642.890,,2 641.760,2024.12.02 14:38:09,2 641.920,0.00, 5.82
2024-12-02 14:38:10,742024629.0,XAUUSD,sell,0.03,2 641.680,,2 641.210,2024.12.02 14:41:06,2 641.200,0.00, 1.44
2024-12-02 14:41:08,742028521.0,XAUUSD,sell,0.03,2 640.790,,2 640.510,2024.12.02 14:46:51,2 640.450,0.00, 1.02
2024-12-02 14:41:09,742028590.0,XAUUSD,buy,0.12,2 640.970,,2 642.670,2024.12.02 14:57:12,2 642.730,0.00, 21.12
